,Product,Price,specifications
578,"ASUS Vivobook 16 (2023) Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) M1605YA-MB521WS Laptop  (16 Inch, Indie Black, 1.88 Kg, With MS Office)",55990," &Laptop, battery, power adapter, user guide&M1605YA-MB521WS&90NB10R1-M007L0&M1605YA-MB521WS&Vivobook 16 (2023)&Indie Black&Laptop&Processing & Multitasking&Yes&AMD&Ryzen 5 Hexa Core&Yes&512 GB&8 GB&DDR4&7530U&2.0 GHz upto max turbo frequency at 4.5 Ghz&AMD Radeon AMD&Windows 11 Home&1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A&No&40.64 cm (16 Inch)&1920 x 1200 Pixel&WUXGA, 16:10 aspect ratio, LED Backlit, IPS-level Panel, 60Hz refresh rate, 300nits, 45% NTSC color gamut, Anti-glare display&Built-in Speakers&Yes&Wi-Fi 6E(802.11ax) (Dual band) 1*1&v5.0&358.7 x 249.5 x 19.9 mm&1.88 Kg&Not Available&720p HD camera With privacy shutter&Yes&Backlit Chiclet Keyboard with Num-key&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
579,"Ultimus Elite Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-CS Thin and Light Laptop  (14.1 inch, Cloud Silver)",28990," &Laptop, Power Adapter, Warranty Documents, User Manual&NU14U3INF56BN-CS&NU14U3INF56BN-CS&Elite&Elite&Cloud Silver&Thin and Light Laptop&Entertainment, Everyday Use, Learning, Performance, Travel & Business&UPTO 10 Hrs&No&DDR4&Intel&Core i5&10th Gen&Yes&512 GB&8 GB&DDR4&Intel Integrated Intel® Iris® Plus Graphics&Windows 11 Home&No&35.81 cm (14.1 inch)&1920 x 1080 pixel&5&Not Available&2 Megapixel&Onsite Warranty: This genuine Futopia laptop comes with 1 Year Onsite Warranty.
Register the product at support@futopia-global.com to claim the warranty.&1 Year On-Site Warranty&Onsite&Battery & Adaptor warranty up to 6 months&Physical Damage"
580,"DELL Core i9 12th Gen 12900H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) New Gaming G15 Gaming Laptop  (15.6 Inch, Dark Shadow Grey, 2.81 Kg, With MS Office)",138990," &Laptop, battery, adapter, cables and user manuals&New Gaming G15&D560897WIN9S&G15-5520&Dark Shadow Grey&Gaming Laptop&Gaming&Upto 7 hours&6 Cell&Yes&GDDR6&6 GB&Intel&Core i9&12th Gen&Yes&1 TB&16 GB&DDR5&12900H&3.6 GHz upto max turbo frequency at 5.0 Ghz&NVIDIA GeForce RTX 3060&64 bit&Windows 11 Home&Windows 11 Home&Yes&3 x SuperSpeed USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4/USB-C Display Port Alt-Mode&1 x HDMI 1.4&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD WVA AG 165Hz 300 nits Narrow Border&Built-in Speakers&Waves Maxx Audio Pro&165 Hz&Intel Wi-Fi 6 AX201 (2x2) Wi-Fi&v5.2&357 x 272 x 26.9 mm&2.81 Kg&Not Available&HD Camera&No&Backlit Keyboard Orange&1 Year Onsite Hardware Service&Onsite&Manufacturing Defects&Accidental Damage"
581,"GIGABYTE G Series Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) G5 MF-F2IN313SH Gaming Laptop  (15.6 Inch, Black, 2.08 Kg)",84990," &1 Quick Start Guide:: 2 Warranty Card:: 3 Power Cord:: 4 Power Adapter&G5 MF-F2IN313SH&G5 MF-F2IN313SH&G5 MF-F2IN313SH&G Series&Black&Gaming Laptop&Gaming&No&GDDR6&6 GB&Intel&Core i5&12th Gen&Yes&512 GB&8 GB&DDR4&12450H&3.3 GHz upto max turbo frequency at 4.4 Ghz&NVIDIA GeForce RTX 4050&Windows 11 Home&1 x USB 2.0 port (Type A), 1 x USB 3.2 Gen 1 port (Type A), 2 x USB 3.2 Gen 2 port (Type C)&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, LCD&Yes&Yes&WIFI Intel Wi-Fi 6E&v5.2&360 x 238 x 22.7 mm&2.08 Kg&Not Available&Multi languages 15 color illuminated full size keyboard with numeric pad&2 Year Carry-in Warranty&Carry-in&Manufacturing Defect&Any physical damage and accessories"
582,"HP OMEN Core i9 13th Gen 13900HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070) 16-u0023TX Gaming Laptop  (16 Inch, Shadow Black, 2.09 KG, With MS Office)",277278," &Laptop, Power Adapter, Warranty Documents, User Manual&16-u0023TX&834H8PA#ACJ&16-u0023TX&OMEN&Shadow Black&Gaming Laptop&Gaming&Yes&GDDR6&8 GB&Intel&Core i9&13th Gen&Yes&1 TB&32 GB&DDR5&13900HX&1.80 GHz up to 5.40 GHz&NVIDIA GeForce RTX 4070&Windows 11 Home&No&40.64 cm (16 Inch)&2560 x 1600 Pixel&WQXGA, 240 Hz, 7 ms response time, IPS, micro-edge, anti-glare, Low Blue Lght, Brightness: 400 nits, Color Gamut: 100% sRGB&Yes&Yes&WQXGA&Intel Wi-Fi 6E AX211(2x2)&v5.3&365.5 x 269.0 x 19.9 mm&2.09 KG&Not Available&No&Full-size, per key RGB backlit, shadow black keyboard&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defect&Physical Damage"
583,"DELL Inspiron 3520 Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.65 Kg, With MS Office)",40990," &Laptop,, Adaptor/Charger&Inspiron 3520&IN3520KTMFJ001ORS1&Inspiron 3520&Inspiron 3520&Platinum Silver&Thin and Light Laptop&Processing & Multitasking, Entertainment, Learning, Performance, Processing & Multitasking, Travel & Business&Upto 7 hours&3 Cell&Yes&Intel&Core i3&11th Gen&Yes&512 GB&8 GB&DDR4&1115G4&0.9 GHz upto max turbo frequency at 4.4 Ghz&3200 MHz&6 MB Smart Chache&Intel Integrated UHD&4&64 bit&Windows 11 Home&Windows 11 Home&64 bit&Yes&2 x USB 3.2 Gen 1 ports, 1 x USB 2.0 port&1 x HDMI 1.4&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD WVA AG 120Hz 250 nits Narrow Border&Built-in Speakers&Yes&Waves Maxx Audio Pro&120 Hz&250 Nits&Intel Wi-Fi 6 2x2 (Gig+)&v5.2&Yes&358 X 235 x 21.0 mm&1.65 Kg&Not Available&HD Camera&No&15 Months Macafee&Backlit Keyboard&Yes&One Touch&Windows 11, Microsoft Office&Backlit Keyboard&1 Year Onsite Hardware Service&Onsite&Manufacturing Defects&Accidental Damage&12 Months"
584,"Infinix X3 Slim Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Red, 1.24 Kg)",34990," &1 Laptop, 1 Power Adaptor, 1 User Guide, 1 Warranty Documents&XL422&71008301324&XL422&X3 Slim Intel&Red&Thin and Light Laptop&Processing & Multitasking&Up to 11 hours&No&Intel&Core i3&12th Gen&Yes&512 GB&8 GB&LPDDR4X&1215U&0.9 GHz upto max turbo frequency at 4.4 Ghz&Intel Integrated Iris Xe&Windows 11 Home&Yes, 2 x USB 3.0, 2 x C-Type&No&35.56 cm (14 Inch)&1920 x 1080 Pixel&Full HD IPS Display ( 300nits peak brightness, 100% sRGB, NTSC 72%)&Yes&Yes&v5.1&323.3 x 14.8 x 211.1 mm&1.24 Kg&Not Available&No&Backlit Keyboard&1 Year Onsite Warranty&Onsite&Manufacturing Defect&Physical Damage"
585,"Acer Predator (2023) Core i7 13th Gen 13700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070) PH16-71 Gaming Laptop  (16 Inch, Abyssal Black)",194990," &Laptop, Power Adaptor, User Guide, Warranty Documents&PH16-71&NH.QJRSI.001&PH16-71&Predator (2023)&Abyssal Black&Gaming Laptop&Gaming&No&GDDR6&8 GB&Intel&Core i7&13th Gen&Yes&1 TB&32 GB&DDR5&13700HX&1.50 GHz up to 5.00 GHz&NVIDIA GeForce RTX 4070&Windows 11 Home&Windows 11 Home&Yes&No&40.64 cm (16 Inch)&2560 x 1600 Pixel&WQXGA with IPS (In-Plane Switching) technology, high-brightness (500 nits) Acer ComfyView LED-backlit TFT LCD, supporting 240 Hz&Yes&802.11 a/b/g/n/ac/ax wireless LAN&v5.2&Not Available&1080p HD video at 60 fps with Temporal Noise Reduction&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year&1 Year"
586,"Infinix X2 Slim Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop  (14 inch, Gray, 1.24 kg)",48990," &Laptop, Power Adaptor, User Guide, Warranty Documents&XL23&71008300921&Inbook&X2 Slim Intel&Gray&Thin and Light Laptop&Everyday Use, Processing & Multitasking&Upto 11 Hours&65W AC Adapter&No&Intel&Core i7&11th Gen&Yes&512 GB&16 GB&LPDDR4X&1195G7&Intel Core i7&1&Intel Integrated Iris Xe&4&64 bit&Windows 11 Home&Windows 11&64 bit&No&No&Yes&No&No&2 x USB 3.0, 2 x C Type&1 x HDMI 1.4&Yes&PCIe NVMe 3.0&No&35.56 cm (14 inch)&1920 x 1080 Pixels&Full HD IPS Display, Peak Brightness: 300nits, 100% sRGB, NTSC 72%&DTS Audio Processing&2 x D- Mic&Intel SST&60 Hz&Yes&v5.1&Not Applicable&No&323.3 x 211.1 x 14.8 mm&1.24 kg&Not Available&HD Webcam&No&No&Backlit Keyboard&Yes&NA&No&1 year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
587,"ASUS Vivobook Pro 16 OLED (2023) For Creator, Intel H-Series Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/120 Hz) K6602VU-LZ541WS Gaming Laptop  (16 Inch, Quiet Blue, 1.90 Kg, With MS Office)",124990," &Laptop, battery, power adapter, user guide&K6602VU-LZ541WS&90NB1151-M00220&K6602VU-LZ541WS&Vivobook Pro 16 OLED (2023) For Creator, Intel H-Series&Quiet Blue&Gaming Laptop&Gaming&6 Cell&Yes&GDDR6&6 GB&Intel&Core i5&13th Gen&Yes&512 GB&16 GB&DDR5&13500H&Max Turbo Frequency up to 4.7 GHz&NVIDIA GeForce RTX 4050&Windows 11 Home&1 x USB 3.2 Gen 2 Type-C support display / power delivery, 2 x USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4 supports display / power delivery&No&40.64 cm (16 Inch)&3200 x 2000 Pixel&3.2K (3200 x 2000) OLED 16:10 aspect ratio, Glossy display, 120Hz refresh rate, 0.2ms response time, 600nits HDR peak Brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion Color depth, PANTONE Validated, 70% less harmful blue light, TUV Rheinland-certified, 87 % Screen-to-body ratio&Built-in Speakers&Yes&120 Hz&Wi-Fi 6E(802.11ax) (Dual band) 2*2&v5.0&355.3 x 252.0 x 20.0 mm&1.90 Kg&Not Available&1080p FHD camera With privacy shutter&Yes&Backlit Chiclet Keyboard with Num-key&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
588,"HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop  (14 inch, Natural Silver, 1.46 Kg, With MS Office)",46490," &Laptop, Power Adaptor, User Guide, Warranty Documents&14s-fq1092au&50M60PA#ACJ&14s-fq1092au&Natural Silver&Thin and Light Laptop&Processing & Multitasking&3 cell&Yes&AMD&Ryzen 5 Hexa Core&Yes&512 GB&8 GB&DDR4&5500U&2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz&Yes&3200 MHz&8&AMD Radeon AMD&6&64 bit&Windows 11 Home&Windows 11 Home 64 Single Language&Yes&1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate&1x HDMI 1.4b&1 x card reader&No&35.56 cm (14 inch)&1920 x 1080 Pixel&Full HD, IPS, micro-edge, BrightView, Brightness: 250 nits, 157 ppi, Color Gamut: 45%NTSC&Built-in Speaker&Built-in dual array digital microphones&Realtek RTL8821CE-M 802.11a/b/g/n/ac (1x1)&v4.2&324 x 225 x 17.9 mm&1.46 Kg&Not Available&HP True Vision 720p HD camera&No&Full-size, backlit, natural silver keyboard&Yes&HP Imagepad with multi-touch gesture support&Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""&41 Wh Li-ion Battery&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Accidental Damage&1 Year"
589,"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 2.43 kg, With MS Office)",33990," &Laptop, Power Adaptor, User Guide, Warranty Documents&15ITL05&81X800LCIN&15ITL05&IdeaPad Slim 3 Intel&Platinum Grey&Thin and Light Laptop&Processing & Multitasking&Upto 8 Hrs&Yes&Intel&Core i3&11th Gen&Yes&256 GB&8 GB&DDR4&1115G4&Max Turbo Boost Frequency Up to 4.10 GHz&Intel Integrated UHD&2&64 bit&Windows 11 Home&Yes&1 x HDMI 1.4&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD TN 220nits Anti-glare&Dolby Audio&11ac, 2x2&v5.0&362.2 x 253.4 x 19.9 mm&2.43 kg&Not Available&HD 720p with Privacy Shutte&No&Non-backlit, English&2 Years Onsite�Warranty&Carry in&Manufacturing defects&Physical Damage"
590,"DELL Inspiron Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.65 Kg, With MS Office)",57500," &Laptop, Battery, Adapter, Cables, User Manuals&New Inspiron 15 Laptop&D560866WIN9S|D560885WIN9S&Inspiron 3520&Inspiron&Platinum Silver&Thin and Light Laptop&Processing & Multitasking&Upto 7 hours&3-Cell Battery, 41WHr&Yes&Intel&Core i5&12th Gen&Yes&512 GB&8 GB&DDR4&1235U&Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 5.0 GHz&2&16 GB&2666 MHz&12 MB&Intel Integrated Integrated&10&64 bit&Windows 11 Home&Windows 11 Home&64 bit&No&No&No&Yes&No&No&2 x USB 3.2 Gen 1 Port, 1 x USB 2.0 Port&1 x HDMI 1.4&NA&M.2 SATA&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixels&Full HD, WVA AG 120Hz 250 nits Narrow Border&Yes&Yes&Waves Maxx Audio Pro&Intel Wi-Fi 6 2x2 (Gig+)&v5.2&Available&358 x 235 x 21.0 mm&1.65 Kg&Not Available&HD&NA&No&Kensington Lock Port&McAfee&Backlit Keyboard&Yes&No&1 Year Onsite Hardware Service&Onsite&Manufacturing Defects&Accidental Damage&1 Year"
591,"ASUS Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ522WS Laptop  (15.6 inch, Silver, With MS Office)",58761," &Laptop, Manual, Adaptor&X1504VA-NJ522WS&90NB10J2-M00CU0&Vivobook 15&Silver&Laptop&Learning&3 Hours&Yes&DDR4&Intel&Core i5&13th Gen&Yes&512 GB&8 GB&DDR4&Intel Integrated intel hd&Windows 11 Home&No&39.62 cm (15.6 inch)&1920 x 1080 pixel&YES&Not Available&1 Year On Site Warranty&On Site&Manufacturer Defect&Damage, Burn"
592,"HP Ryzen 5 Hexa Core 5th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon AMD Radeon RX 6500M) 15-FB0777AX Gaming Laptop  (15.6 inch, Mica Silver, With MS Office)",61500," &Laptop, Power Adaptor, User Guide, Warranty Documents&15-FB0777AX&15-FB0777AX&Victus&Mica Silver&Gaming Laptop&Gaming&UPTO 8 HRS&Yes&GDDR6&4 GB&AMD&Ryzen 5 Hexa Core&5th Gen&Yes&512 GB&8 GB&DDR4&512 GB&AMD Radeon AMD Radeon RX 6500M&Windows 11 Home&No&39.62 cm (15.6 inch)&1920 x 1080 pixel&YES&Not Available&1-year warranty&Onsite&Manufacturing Defects&Physical Damage"
593,"DELL Inspiron 3511 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560745WIN9B Laptop  (15.6 inch, Carbon Black, With MS Office)",48490," &Laptop, Battery, Adapter, Cables and User Manuals&D560745WIN9B&D560745WIN9B&Inspiron 15 3511&Inspiron 3511&Carbon Black&Laptop&Processing & Multitasking&UPTO 6 HRS&Yes&Intel&Core i5&11th Gen&Yes&512 GB&8 GB&DDR4&Intel Integrated&Windows 11 Home&No&39.62 cm (15.6 inch)&1920 x 1080$$Pixels pixel&v5.2&Not Available&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Accidental Damage"
594,"Infinix X3 Slim Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Red, 1.24 Kg)",40990," &1 Laptop, 1 Power Adaptor, 1 User Guide, 1 Warranty Documents&XL422&71008301326&XL422&X3 Slim Intel&Red&Thin and Light Laptop&Processing & Multitasking&Up to 11 hours&No&Intel&Core i5&12th Gen&Yes&512 GB&16 GB&LPDDR4X&1235U&1.3 GHz with Turbo Boost Upto 4.4 GHz&Intel Integrated Iris Xe&Windows 11 Home&Yes, 2 x USB 3.0, 2 x C-Type&No&35.56 cm (14 Inch)&1920 x 1080 Pixel&Full HD IPS Display ( 300nits peak brightness, 100% sRGB, NTSC 72%)&Yes&Yes&v5.1&323.3 x 14.8 x 211.1 mm&1.24 Kg&Not Available&No&Backlit Keyboard&1 Year Onsite Warranty&Onsite&Manufacturing Defect&Physical Damage"
595,"ASUS TUF Gaming F17 (2022) Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) FX777ZE-HX052WS Gaming Laptop  (17.3 Inch, Gray, 2.60 Kg, With MS Office)",114990," &Laptop, Power Adaptor, User Guide, Warranty Documents&FX777ZE-HX052WS&90NR08V2-M001Z0&FX777ZE-HX052WS&TUF Gaming F17 (2022)&Gray&Gaming Laptop&Gaming&200W AC Adapter&4&Yes&GDDR6&4 GB&Intel&Core i7&12th Gen&Yes&1 TB&16 GB&DDR5&12700H&4.7&32&4800 MHz&24&NVIDIA GeForce RTX 3050 Ti&14&64 bit&Windows 11 Home&Windows 11 Home&64&Yes&Yes&1x Thunderbolt 4 support DisplayPort, 1x USB 3.2 Gen 2 Type-C support DisplayPort / G-SYNC, 2x USB 3.2 Gen 1 Type-A&1x HDMI 2.0b&PCIe NVMe&No&43.94 cm (17.3 Inch)&1920 x 1080 Pixels&FHD, IPS-level, Anti-glare, LCD LED-Backlit display (Brightness 250nits, NTSC 45%, SRGB 62.50%)&Dual Speakers&Built-in array microphone&Dolby Atmos&144 Hz&Wi-Fi 6(802.11ax) (Dual band) 2*2&v5.2&10/100/1000 Mbps&395 x 264 x 25.4 mm&2.60 Kg&Not Available&720P HD camera&Backlit Chiclet Keyboard RGB&Yes&90WHrs, 4S1P, Li-ion Battery&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
596,"MSI Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Thin GF63 12VE-070IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)",92990," &Laptop, battery, power adapter, user guide&Thin GF63 12VE-070IN&9S7-16R821-070&Thin GF63 12VE-070IN&Black&Gaming Laptop&Gaming&3 cell&No&GDDR6&6 GB&Intel&Core i7&12th Gen&Yes&512 GB&16 GB&DDR4&12650H&3.2 GHz upto max turbo frequency at 4.7 Ghz&64 GB&NVIDIA GeForce RTX 4050&2 TB&Windows 11 Home&1 x Type-C (USB3.2 Gen1 / DP), 3 x Type-A USB3.2 Gen1&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, 144Hz 45%NTSC IPS-Level&Build-in Dual speakers&Yes&Intel Wi-Fi 6 AX201(2*2 ax)&v5.2&359 x 254 x 21.7 mm&1.86 Kg&Not Available&HD type (30fps@723p)&Single Backligh Keyboard (Red)&Yes&2 Year Carry-in Warranty&Carry-in&Manufacturing Defects&Physical Damage, Burn, Liquid Spill&2 Year"
597,"Acer Aspire 5 Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Laptop  (15.6 inch, Pure Silver, 1.65 kg, With MS Office)",51500," &Laptop, Power Adapter, User Guide, Warranty Documents&A515-56&NX.A1GSI.009&A515-56&Aspire 5&Pure Silver&Thin and Light Laptop&Processing & Multitasking&Upto 9.5 hours&45 W AC Adapter&3 Cell&Yes&Intel&Core i5&11th Gen&Yes&256 GB&8 GB&DDR4&1 TB&1135G7&Base Frequency 2.40 GHz, Max Turbo Boost Frequency Up to 4.20 GHz&8 MB&Intel Integrated Iris Xe&4&64 bit&Windows 10 Home&Windows 10 Home 64-bit&Yes&Yes&1 x USB 3.2 port with power-off charging, 2 x USB 3.2 port, 1 x USB Type-C port&1 x HDMI Port&No&39.62 cm (15.6 inch)&1920 x 1080 Pixel&Full HD with IPS (In-Plane Switching technology, Acer Comfyiew -backlit TFT LCD , 45% NTSC color gamut&Built-in Dual Speakers&Built-in Dual Microphone&""• Acer Purified.Voice technology with two built-in microphones. Features include far-field pickup, keystroke suppression, voice tracking, adaptive beam forming, voice recognition enhancement, two pre-defined modes: personal call, conference call • Acer TrueHarmony technology for lower distortion, wider frequency range, headphone-like audio and powerful sound • Compatible with Cortana with Voice ""&Wi-Fi 6 AX201, 802.11a/b/g/n/acR2+ax wireless LAN&v5.1&363.4 x 238.5 x 17.9 mm&1.65 kg&Not Available&720p HD Webcam&No&Kensington lock slot&100-/101-/104-key FineTip backlit keyboard with independent numeric keypad&Yes&Touchpad with Multi-touch Gesture Support&Acer Care Center, Quick Access, Acer Product Registration, MS Office 2021 Home & Student&Elevated Hinge Design, Aluminium Top Cover, Narrow bezel, Thin design, 48 Wh 3-cell Li-ion battery pack, Intel® Wireless Wi-Fi 6 AX201&1 Year International Travelers Warranty (ITW)&Onsite&Manufacturing Defects&Physical Damage&1 Year"
598,"Mi Notebook Horizon Edition 14 Core i7 10th Gen 10510U - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4246IN Thin and Light Laptop  (14 inch, Grey, 1.35 kg)",56490," &Laptop, Power Adaptor, User Guide, Warranty Documents&JYU4246IN&XMA1904-AF&Notebook Horizon Edition 14&Grey&Thin and Light Laptop&Processing & Multitasking&Upto 10 hours&65 W AC Adapter&No&GDDR5&2 GB&Intel&Core i7&10th Gen&Yes&512 GB&8 GB&DDR4&10510U&1.8 GHz with Turbo Boost Upto 4.9 GHz&2666 MHz&8 MB&NVIDIA Geforce MX350&4&64 bit&Windows 10 Home&64 bit&Yes&1 x USB 2.0, 2 x USB 3.1, 1 x USB Type C&1 x HDMI Port&No&35.56 cm (14 inch)&1920 x 1080 Pixel&Full HD LED Backlit Anti-glare Display (91% Screen-to-body Ratio)&Built-in Dual Speakers&Built-in Microphones&Stereo Speakers with DTS Audio Processing&IEEE 802.11ac&v5.0&321.3 x 206.8 x 17.15 mm&1.35 kg&Not Available&Scissor-switch Keyboard&No&Multi-touch Trackpad&Mi Blaze Unlock (Unlock NoteBook with Help of a Mi Band), Mi Smart Share&46 WHr Li-Polymer Battery&1 Year Manufacturer Warranty from the Date of Purchase&Onsite&Manufacturing Defects&Physical Damage&1 Year"
599,"ASUS ROG Zephyrus G14 with 76WHr Battery Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/120 Hz/80 W) GA401QM-K2331TS Gaming Laptop  (14 Inch, Eclipse Gray AniMe Matrix Version, 1.70 Kg, With MS Office)",139990," &Laptop, Power Adaptor, User Guide, Warranty Documents&GA401QM-K2331TS&90NR05S6-M08580&GA401QM-K2331TS&ROG Zephyrus G14 with 76WHr Battery&Eclipse Gray AniMe Matrix Version&Gaming Laptop&Gaming&180W AC Adapter&4 Cell&Yes&80 W&GDDR6&6 GB&AMD&Ryzen 9 Octa Core&Yes&1 TB&16 GB&DDR4&5900HS&NA&3.0GHz Upto 4.6GHz&20 MB&NVIDIA GeForce RTX 3060&8&Windows 10 Home&Windows 10 Home&Yes&1 x USB 3.2 Gen 2 Type-C, 1 x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC, 2 x USB 3.2 Gen 1 Type-A&1 x HDMI 2.1 TMDS&No&35.56 cm (14 Inch)&2560 x 1440 Pixel&WQHD, 16:9, 120Hz, 170/170, IPS-level, 300, 1000:1, 100%, Anti-glare display, Adaptive-Sync, Pantone Validated&Built-in Dual Speakers&Built-in array microphone&120 Hz&Wi-Fi 6(802.11ax) (Dual band) 2 x 2&v5.2&324 x 222 x 19.9 ~ 19.9&1.70 Kg&Not Available&Backlit Chiclet Keyboard Single Light&Yes&76WHrs Li-ion Battery&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage&1 Year"
600,"Avita SATUS S111 Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-CS Laptop  (14.1 Inch, Cloud Silver)",16490," &Laptop, Power Adaptor, User Guide, Warranty Documents&NU14A1INC43PN-CS&NU14A1INC43PN-CS&SATUS ULTIMUS S111&SATUS S111&Cloud Silver&Laptop&Processing & Multitasking&Upto 8 Hours&No&Intel&Celeron Dual Core&Yes&128 GB&4 GB&DDR4&N4020&Intel Integrated UHD Graphics&64 bit&Windows 11 Home&Windows 11 Home&64&1 x USB 2.0, 1 x USB 3.0&1 x mini HDMI C Type&No&35.81 cm (14.1 Inch)&1920 x 1080 Pixels&FHD, IPS&Yes&Yes&802.11a/b/g/n&v4.0&Not Available&2 MP&1 Year Onsite Warranty&CARRY-IN&Manufacturing Defects and Battery & Adaptor warranty up to 6 months&Physical Damage&12 Months"
601,"HP Victus Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-fb0131AX Gaming Laptop  (15.6 Inch, Mica Silver, 2.37 Kg)",54990," &Laptop, battery, power adapter, user guide&15-fb0131AX&87B77PA#ACJ&15-fb0131AX&Victus Gaming&Mica Silver&Gaming Laptop&Gaming&3 Cell&No&GDDR6&4 GB&AMD&Ryzen 5 Hexa Core&Yes&512 GB&8 GB&DDR4&5600H&3.3GHz Upto max turbo frequency at 4.2 GHz&NVIDIA GeForce GTX 1650&Windows 11 Home&1 x USB Type-C 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate (HP Sleep and Charge), 1 x USB Type-A 5Gbps signaling rate&No&39.62 cm (15.6 Inch)&1920 x 1080 Pixel&Full HD, Refresh Rate 144Hz, 9ms Response time, IPS, micro edge, Anti-glare, Brightness 250 Nits, 141 ppi, Color Gamut 45% NTSC&Yes&Yes&144 Hz&MediaTek Wi-Fi 6E MT7922 (2x2)&v5.3&2.37 Kg&Not Available&HP Wide Vision 720p HD camera&Full-size, backlit, mica silver keyboard with numeric keypad&Yes&1 Year Onsite Warranty&Onsite&Manufacturing Defects&Physical Damage"
